Client_ID,Company_Name,Industry,Region,Plan,Lead_Source,Account_Age_Months,Contract_Length_Months,Monthly_Usage_Score,Support_Tickets_Last30Days,Payment_Delay_Days,Monthly_Revenue_USD,Last_Renewal_Date,Churn_Probability,Risk_Category,Renewal_Status
CL00978,Omni Healthcare,IT Services,North,Premium,Event,19,36,53.6,2,23,3094.56,21-02-2026,0.092,Low,Yes
CL00979,Orion Solutions,Retail,East,Standard,Referral,4,12,72.8,5,25,2001.97,03-04-2025,0.276,Medium,Yes
CL00980,Prime Logistics,Finance,East,Premium,Referral,10,12,65.9,3,4,4761.77,07-08-2024,0.135,Low,Yes
CL00981,Green Manufacturing,Healthcare,East,Premium,Inbound,21,36,57.5,8,5,4762.59,17-09-2024,0.073,Low,Yes
CL00982,Blue Systems,Education,North,Premium,Event,30,24,76.4,6,3,3562.77,26-09-2025,0.035,Low,Yes
CL00983,Pioneer Services,IT Services,Central,Enterprise,Event,12,12,92.9,7,8,10464.73,16-11-2024,0.054,Low,Yes
CL00984,Orion Manufacturing,IT Services,North,Standard,Inbound,16,12,67,5,19,2885.5,01-08-2024,0.23,Medium,Yes
CL00985,Quantum Solutions,Education,North,Standard,Inbound,31,24,41.2,5,7,2265.31,30-12-2025,0.141,Low,Yes
CL00986,Pioneer Manufacturing,Retail,North,Basic,Outbound,35,3,31.6,6,28,828.24,01-11-2024,0.805,High,No
CL00987,Green Logistics,Logistics,East,Basic,Marketplace,9,12,41.7,4,20,1032.57,26-04-2024,0.595,High,No
CL00988,Blue Industries,Retail,Central,Basic,Outbound,33,6,43.3,4,5,1113.33,15-04-2025,0.326,Medium,No
CL00989,Blue Enterprises,Manufacturing,West,Enterprise,Partner,23,36,66.9,3,6,8349.76,03-04-2025,0.028,Low,Yes
CL00990,Omni Labs,Telecom,West,Premium,Inbound,29,24,69,9,8,4154.93,31-12-2024,0.094,Low,Yes
CL00991,Blue Networks,Education,North,Premium,Inbound,7,24,63.2,5,11,3251.49,17-01-2025,0.131,Low,Yes
CL00992,Vertex Labs,Logistics,East,Premium,Inbound,1,12,80.4,4,7,3630.61,05-08-2024,0.053,Low,Yes
CL00993,Omni Systems,Manufacturing,South,Enterprise,Marketplace,4,36,82.1,5,34,7925.18,29-09-2024,0.101,Low,Yes
CL00994,Nova Enterprises,Finance,East,Standard,Inbound,14,6,35.9,5,32,4939.3,16-02-2025,0.815,High,No
CL00995,Nova Logistics,Healthcare,North,Enterprise,Marketplace,6,24,71.4,2,16,8802.32,05-02-2026,0.048,Low,Yes
CL00996,Quantum Services,IT Services,West,Standard,Referral,7,6,44.9,9,12,2023.74,11-02-2026,0.534,High,Yes
CL00997,Quantum Industries,Energy,East,Enterprise,Inbound,53,36,77.8,5,21,10656.99,30-04-2024,0.031,Low,Yes
CL00998,Pioneer Holdings,IT Services,West,Premium,Partner,4,12,79.1,6,20,2964.88,19-12-2025,0.256,Medium,Yes
CL00999,Crest Systems,Construction,East,Standard,Partner,24,12,48.2,4,8,2309.93,13-01-2025,0.23,Medium,No
CL01000,Crest Technologies,Retail,North,Premium,Marketplace,10,24,58.8,3,13,3890.78,27-01-2025,0.139,Low,Yes
CL01001,Omni Systems,Manufacturing,East,Standard,Referral,19,12,51.8,10,18,3569.14,15-11-2024,0.503,High,Yes
CL01002,Omni Services,Finance,North,Basic,Referral,21,6,41.5,6,23,1487.83,29-11-2025,0.588,High,Yes
CL01003,Crest Systems,Telecom,Central,Premium,Inbound,19,24,59.3,4,22,6513.4,25-01-2025,0.21,Medium,Yes
CL01004,Orion Networks,Education,East,Standard,Referral,34,6,33.4,6,21,2080.12,02-03-2024,0.551,High,No
CL01005,Apex Technologies,Telecom,North,Basic,Marketplace,5,3,15.4,8,47,1490.6,09-01-2026,0.959,High,No
CL01006,Blue Manufacturing,Logistics,Central,Enterprise,Outbound,32,36,90.2,4,30,6717.49,07-02-2026,0.013,Low,Yes
CL01007,Orion Labs,Logistics,East,Premium,Inbound,2,36,71,4,10,3508.84,07-01-2025,0.04,Low,Yes
CL01008,Sky Healthcare,Telecom,North,Enterprise,Referral,6,12,81.4,5,17,10908,10-01-2025,0.131,Low,Yes
CL01009,Prime Services,Manufacturing,East,Premium,Inbound,28,12,78.2,3,18,5684.92,10-03-2024,0.154,Low,Yes
CL01010,Sky Labs,Retail,South,Standard,Outbound,21,6,34.9,8,13,1490.53,23-07-2024,0.653,High,No
CL01011,Quantum Labs,Manufacturing,West,Standard,Referral,42,12,30.2,9,20,4032.72,24-05-2024,0.635,High,No
CL01012,Prime Networks,Construction,West,Premium,Outbound,3,12,63.6,2,10,4232.33,29-09-2025,0.193,Medium,Yes
CL01013,Vertex Holdings,Construction,Central,Enterprise,Inbound,19,36,72.5,5,20,6606.3,09-03-2025,0.056,Low,Yes
CL01014,Pioneer Healthcare,IT Services,East,Standard,Marketplace,26,6,35.2,5,36,3014.29,25-09-2024,0.664,High,No
CL01015,Sky Networks,Logistics,South,Enterprise,Outbound,4,24,79.3,4,7,7044.77,01-01-2026,0.041,Low,Yes
CL01016,Prime Technologies,Energy,West,Enterprise,Inbound,21,24,66.2,5,17,10440.05,12-06-2025,0.03,Low,Yes
CL01017,Quantum Logistics,Manufacturing,North,Premium,Marketplace,4,24,53.3,7,4,4840.35,10-01-2026,0.183,Medium,Yes
CL01018,Green Systems,Finance,East,Enterprise,Partner,6,36,72,4,15,9488.44,30-08-2024,0.04,Low,Yes
CL01019,Vertex Healthcare,Energy,East,Standard,Marketplace,24,6,19.7,9,18,2038.23,20-11-2025,0.832,High,No
CL01020,Omni Enterprises,IT Services,North,Enterprise,Marketplace,37,48,70.9,3,11,8563.3,12-11-2025,0.016,Low,Yes
CL01021,Apex Manufacturing,Logistics,South,Premium,Inbound,18,12,56.5,14,17,4319.35,12-12-2025,0.47,High,Yes
CL01022,Sky Holdings,Manufacturing,West,Basic,Partner,7,6,42.7,11,2,1524.77,15-10-2025,0.728,High,No
CL01023,Quantum Solutions,Energy,West,Enterprise,Referral,12,24,69.1,5,4,7529.74,07-10-2025,0.049,Low,No
CL01024,Orion Logistics,Construction,North,Standard,Inbound,11,6,54.7,9,14,2008.27,07-11-2025,0.459,High,No
CL01025,Nova Enterprises,Construction,North,Standard,Event,7,24,16.4,11,7,2886.44,12-12-2025,0.547,High,No
CL01026,Nova Systems,Retail,South,Premium,Inbound,19,24,51.9,9,16,5922.62,01-01-2025,0.253,Medium,Yes
CL01027,Prime Networks,Telecom,Central,Basic,Partner,13,6,46.7,9,30,1356.12,04-08-2024,0.81,High,No
CL01028,Quantum Systems,Telecom,North,Standard,Partner,17,12,51.3,7,26,3595.55,19-04-2024,0.451,High,No
CL01029,Green Solutions,Healthcare,West,Enterprise,Outbound,37,24,84.1,6,10,8651.53,14-09-2024,0.036,Low,Yes
CL01030,Vertex Networks,Telecom,North,Basic,Event,26,6,18.3,4,29,1000.5,17-11-2025,0.823,High,No
CL01031,Blue Industries,IT Services,East,Standard,Inbound,3,12,64.8,3,17,2256.56,23-02-2026,0.22,Medium,Yes
CL01032,Green Industries,Finance,South,Basic,Outbound,17,12,31.3,3,25,1158.87,31-12-2024,0.7,High,No
CL01033,Green Logistics,Manufacturing,West,Standard,Event,28,6,42.2,4,3,2217.54,02-02-2025,0.266,Medium,Yes
CL01034,Blue Labs,IT Services,South,Premium,Inbound,7,12,79.9,1,12,4229.86,09-12-2024,0.09,Low,Yes
CL01035,Green Solutions,IT Services,East,Premium,Partner,4,12,81.9,1,5,7854.91,04-04-2025,0.062,Low,Yes
CL01036,Blue Labs,Logistics,South,Enterprise,Inbound,16,24,87.4,1,20,6776.72,09-02-2025,0.044,Low,Yes
CL01037,Apex Holdings,Healthcare,West,Premium,Inbound,45,24,88.5,10,8,3322.32,10-07-2025,0.033,Low,Yes
CL01038,Nova Services,Education,Central,Standard,Event,11,6,63.2,4,3,2799.75,14-09-2024,0.19,Medium,Yes
CL01039,Pioneer Holdings,IT Services,North,Enterprise,Inbound,9,36,68.5,3,41,5903.03,17-12-2024,0.105,Low,Yes
CL01040,Omni Systems,Healthcare,Central,Premium,Inbound,12,12,65.7,4,5,4722.09,16-12-2024,0.18,Medium,Yes
CL01041,Apex Enterprises,Finance,East,Premium,Referral,19,24,61.7,4,2,4658.68,16-10-2024,0.109,Low,Yes
CL01042,Sky Services,Education,North,Premium,Event,20,24,84.3,3,2,3164.86,01-10-2025,0.026,Low,Yes
CL01043,Omni Services,Healthcare,South,Enterprise,Referral,22,48,87.3,3,10,6581.22,27-03-2025,0.008,Low,Yes
CL01044,Sky Networks,Logistics,North,Premium,Event,4,36,62.7,10,6,2963.27,10-04-2025,0.172,Low,Yes
CL01045,Crest Industries,Energy,West,Standard,Outbound,51,24,59.5,5,9,2849.09,21-08-2024,0.088,Low,Yes
CL01046,Nova Industries,Finance,West,Premium,Inbound,7,24,51.2,6,14,6185.58,01-01-2025,0.307,Medium,Yes
CL01047,Prime Labs,Manufacturing,North,Basic,Marketplace,48,6,39,2,32,1034.61,04-11-2024,0.659,High,No
CL01048,Omni Logistics,IT Services,East,Standard,Referral,20,12,44.7,17,14,2524.72,20-12-2025,0.792,High,No
CL01049,Orion Healthcare,Telecom,West,Standard,Inbound,23,24,34.7,6,5,1929.19,25-03-2024,0.243,Medium,Yes
CL01050,Quantum Technologies,IT Services,Central,Basic,Partner,45,3,50.4,3,18,1379.06,03-07-2024,0.327,Medium,Yes
CL01051,Nova Enterprises,Telecom,East,Basic,Partner,17,6,50.9,3,14,1159.01,23-06-2025,0.465,High,No
CL01052,Vertex Enterprises,Finance,Central,Basic,Inbound,31,6,44.5,2,4,1474.88,13-05-2025,0.211,Medium,Yes
CL01053,Nova Industries,Energy,East,Premium,Inbound,21,24,58.8,12,9,4161.65,01-08-2025,0.245,Medium,No
CL01054,Vertex Technologies,Education,South,Premium,Partner,24,24,44.8,8,23,2528.88,31-03-2024,0.233,Medium,No
CL01055,Pioneer Healthcare,Construction,West,Enterprise,Event,8,36,55.1,6,12,7387.02,02-12-2025,0.097,Low,Yes
CL01056,Sky Solutions,Healthcare,East,Standard,Partner,10,12,40.4,9,7,2480.77,06-01-2026,0.492,High,No
CL01057,Nova Networks,Education,South,Premium,Outbound,35,36,57.2,12,32,2880.79,19-09-2025,0.192,Medium,Yes
CL01058,Crest Logistics,Retail,East,Enterprise,Marketplace,14,36,84.9,10,8,9375.24,03-07-2024,0.026,Low,Yes
CL01059,Apex Manufacturing,Retail,West,Basic,Inbound,17,12,47.7,8,37,1110.78,24-09-2025,0.707,High,No
CL01060,Quantum Healthcare,Logistics,West,Premium,Referral,8,12,45.2,4,5,4544.16,15-10-2024,0.422,High,Yes
CL01061,Vertex Services,Telecom,South,Premium,Outbound,17,24,58.7,5,29,6974,16-06-2024,0.214,Medium,No
CL01062,Omni Enterprises,Construction,South,Basic,Referral,11,6,23.4,5,25,1758.09,26-04-2024,0.897,High,No
CL01063,Green Industries,Education,East,Enterprise,Referral,36,24,39.6,8,24,5130.61,01-04-2024,0.32,Medium,Yes
CL01064,Crest Holdings,Retail,East,Premium,Outbound,31,12,68.8,5,18,4786.29,02-11-2025,0.116,Low,Yes
CL01065,Vertex Healthcare,Retail,South,Basic,Referral,19,6,32,6,19,1105.64,03-11-2025,0.737,High,No
CL01066,Green Systems,Education,West,Basic,Partner,42,6,31.6,4,6,1123.71,22-03-2024,0.375,High,Yes
CL01067,Pioneer Manufacturing,Manufacturing,East,Basic,Referral,13,6,52.2,5,32,1629.51,02-08-2025,0.728,High,Yes
CL01068,Nova Logistics,IT Services,South,Standard,Outbound,16,12,57.1,5,9,3162.36,30-08-2024,0.26,Medium,Yes
CL01069,Blue Solutions,Healthcare,North,Standard,Referral,42,12,46.8,7,49,2448.4,07-08-2024,0.604,High,Yes
CL01070,Quantum Logistics,Manufacturing,South,Standard,Referral,29,12,57.9,9,22,3098.19,12-04-2025,0.457,High,No
CL01071,Quantum Logistics,Manufacturing,Central,Standard,Outbound,18,6,63.7,1,20,2162.64,26-01-2025,0.209,Medium,Yes
CL01072,Quantum Industries,Manufacturing,South,Enterprise,Inbound,10,24,76.6,3,12,8761.59,14-07-2024,0.068,Low,Yes
CL01073,Green Networks,IT Services,North,Standard,Marketplace,13,6,64.3,8,27,3205.66,02-03-2024,0.475,High,Yes
CL01074,Apex Manufacturing,IT Services,South,Basic,Event,13,3,39.3,4,47,1640.19,19-10-2024,0.85,High,No
CL01075,Green Holdings,Construction,South,Standard,Event,7,6,46,6,38,1435.33,18-12-2024,0.763,High,No
CL01076,Prime Services,Retail,North,Standard,Referral,26,6,51.4,3,23,1889.03,07-02-2025,0.407,High,Yes
CL01077,Apex Holdings,Healthcare,South,Standard,Outbound,40,6,43,7,36,2112.65,20-12-2024,0.625,High,No
CL01078,Nova Holdings,Logistics,East,Standard,Referral,39,12,46.2,4,4,2224.03,30-11-2024,0.209,Medium,No
CL01079,Vertex Services,Manufacturing,East,Basic,Partner,17,3,52.5,7,28,1463.69,30-01-2026,0.71,High,No
CL01080,Pioneer Manufacturing,Construction,South,Premium,Referral,36,24,83.1,3,9,3888.86,29-12-2025,0.028,Low,Yes
CL01081,Nova Healthcare,Education,South,Enterprise,Inbound,20,48,89.1,2,19,8178.9,08-12-2024,0.006,Low,Yes
CL01082,Orion Holdings,IT Services,Central,Standard,Outbound,17,12,40.1,7,8,4137.64,14-01-2026,0.436,High,Yes
CL01083,Omni Industries,Retail,South,Standard,Outbound,25,12,33,8,23,2291.95,30-04-2024,0.557,High,Yes
CL01084,Blue Logistics,Telecom,South,Premium,Marketplace,18,36,52.7,3,17,4617.39,07-03-2024,0.163,Low,Yes
CL01085,Blue Manufacturing,Construction,South,Premium,Partner,3,12,60.6,4,38,5239.69,25-10-2024,0.551,High,Yes
CL01086,Omni Manufacturing,Retail,South,Standard,Event,49,6,16.3,7,12,1809.57,11-07-2024,0.794,High,No
CL01087,Sky Services,Finance,West,Enterprise,Inbound,17,48,68.9,7,8,10015.66,25-07-2025,0.019,Low,Yes
CL01088,Sky Manufacturing,Manufacturing,North,Premium,Event,16,36,79.9,6,14,3969.32,29-05-2025,0.04,Low,Yes
CL01089,Omni Systems,Construction,West,Standard,Inbound,26,12,58.8,6,5,1496.4,07-02-2026,0.174,Low,Yes
CL01090,Nova Services,Manufacturing,North,Premium,Marketplace,34,24,56.9,4,7,5197.81,30-08-2025,0.131,Low,Yes
CL01091,Sky Industries,Construction,South,Enterprise,Outbound,13,36,63.8,7,22,9915.78,11-12-2024,0.083,Low,Yes
CL01092,Prime Labs,Logistics,West,Premium,Inbound,21,12,71.8,1,23,5200.34,10-09-2024,0.126,Low,Yes
CL01093,Apex Labs,Finance,South,Basic,Partner,18,6,50.2,4,35,1162.95,06-04-2024,0.654,High,Yes
CL01094,Apex Holdings,Finance,East,Standard,Inbound,14,12,47.6,4,24,4781.01,06-09-2024,0.554,High,No
CL01095,Prime Logistics,Manufacturing,North,Standard,Event,38,24,48.2,5,8,2994.36,09-07-2024,0.178,Low,Yes
CL01096,Green Logistics,Manufacturing,West,Standard,Marketplace,12,6,44.2,13,9,2906.65,31-10-2025,0.662,High,Yes
CL01097,Sky Enterprises,Manufacturing,North,Premium,Inbound,34,24,47,5,40,5147.33,21-10-2024,0.446,High,Yes
CL01098,Apex Manufacturing,Manufacturing,West,Enterprise,Inbound,17,12,70.4,5,4,9845.73,10-07-2025,0.103,Low,Yes
CL01099,Vertex Enterprises,Education,North,Premium,Inbound,9,24,56.4,7,27,3243.97,13-06-2025,0.372,High,Yes
CL01100,Blue Industries,Healthcare,Central,Enterprise,Event,2,36,58.9,8,19,9432.67,10-04-2024,0.092,Low,Yes
CL01101,Pioneer Holdings,IT Services,South,Standard,Inbound,12,12,63.8,7,20,3115.93,14-03-2024,0.482,High,Yes
CL01102,Prime Solutions,Construction,West,Enterprise,Referral,26,12,74.8,9,44,7834.98,16-01-2025,0.323,Medium,Yes
CL01103,Blue Technologies,Energy,South,Premium,Inbound,6,24,69.3,5,19,3564.21,02-01-2026,0.155,Low,Yes
CL01104,Green Services,Energy,Central,Standard,Referral,22,12,39.8,5,15,2656.34,07-06-2025,0.378,High,Yes
CL01105,Sky Technologies,Construction,North,Premium,Partner,37,12,35.2,6,7,4822.67,13-11-2025,0.254,Medium,No
CL01106,Blue Systems,Manufacturing,North,Basic,Outbound,23,3,41.6,1,45,1226.41,30-03-2024,0.739,High,Yes
CL01107,Sky Services,Healthcare,East,Premium,Inbound,13,24,56,6,10,5655.14,29-11-2024,0.178,Low,No
CL01108,Sky Holdings,Education,North,Standard,Partner,44,12,37.3,6,14,1901.09,09-04-2024,0.307,Medium,Yes
CL01109,Quantum Enterprises,Logistics,North,Standard,Referral,20,6,37.9,4,7,2372.33,01-11-2024,0.448,High,Yes
CL01110,Nova Services,IT Services,Central,Premium,Referral,37,24,64.7,6,10,2909.28,21-09-2024,0.037,Low,Yes
CL01111,Green Solutions,Telecom,Central,Premium,Inbound,42,36,85.9,0,19,4829.48,30-12-2025,0.009,Low,Yes
CL01112,Green Healthcare,Manufacturing,South,Basic,Outbound,28,3,29.9,5,41,736.22,16-10-2025,0.83,High,No
CL01113,Omni Logistics,Manufacturing,Central,Basic,Outbound,8,6,22.9,10,26,1240.71,07-10-2025,0.824,High,No
CL01114,Prime Holdings,Finance,East,Standard,Marketplace,15,6,61.8,5,20,3049.65,16-03-2024,0.395,High,Yes
CL01115,Nova Solutions,Finance,South,Premium,Event,28,12,68.1,7,21,4870.26,03-03-2025,0.352,High,Yes
CL01116,Blue Manufacturing,Finance,West,Enterprise,Event,21,24,50.6,4,7,6844.14,07-05-2024,0.136,Low,No
CL01117,Prime Enterprises,IT Services,East,Enterprise,Marketplace,14,24,85.9,2,13,11168.71,19-11-2025,0.021,Low,Yes
CL01118,Sky Healthcare,Telecom,Central,Standard,Outbound,26,24,80.5,9,16,3810.41,22-01-2025,0.096,Low,Yes
CL01119,Orion Technologies,Manufacturing,South,Premium,Outbound,6,12,31.8,8,18,7020.21,07-05-2024,0.656,High,No
CL01120,Omni Services,IT Services,West,Standard,Outbound,22,12,41.2,6,8,2655.04,14-02-2026,0.381,High,Yes
CL01121,Sky Holdings,Energy,North,Premium,Event,20,24,26.8,8,39,4040.97,24-09-2024,0.644,High,No
CL01122,Sky Industries,Construction,North,Basic,Partner,42,6,31.1,7,20,806.62,21-07-2024,0.665,High,Yes
CL01123,Orion Holdings,Telecom,North,Standard,Outbound,38,12,66.9,5,41,2980.85,14-04-2025,0.257,Medium,Yes
CL01124,Crest Technologies,Telecom,Central,Premium,Outbound,40,24,68.3,6,19,6569.23,14-02-2025,0.103,Low,Yes
CL01125,Prime Manufacturing,Logistics,West,Basic,Inbound,23,12,54.7,8,1,1140.66,14-09-2024,0.426,High,Yes
CL01126,Apex Solutions,Finance,West,Premium,Inbound,26,24,76,5,13,5840.49,18-08-2025,0.044,Low,Yes
CL01127,Pioneer Manufacturing,IT Services,East,Enterprise,Event,13,24,98.4,3,9,4649.19,25-09-2024,0.012,Low,Yes
CL01128,Green Holdings,Retail,South,Standard,Inbound,27,12,63.9,8,7,1790.94,04-11-2024,0.293,Medium,Yes
CL01129,Quantum Services,Healthcare,North,Standard,Marketplace,23,6,47.2,4,43,2945.07,21-07-2025,0.632,High,No
CL01130,Pioneer Systems,Manufacturing,South,Enterprise,Inbound,15,36,73.8,5,13,5468.16,19-04-2025,0.023,Low,Yes
CL01131,Apex Systems,Education,South,Premium,Partner,9,36,49.6,3,35,2751.75,24-09-2024,0.162,Low,Yes
CL01132,Crest Manufacturing,Retail,West,Standard,Marketplace,12,6,47.2,8,19,1943.12,31-12-2025,0.711,High,Yes
CL01133,Sky Industries,IT Services,East,Standard,Marketplace,4,12,56.7,7,29,3026.48,04-08-2025,0.492,High,Yes
CL01134,Omni Solutions,Manufacturing,North,Premium,Referral,23,24,62,6,77,4229.79,04-10-2024,0.6,High,No
CL01135,Vertex Manufacturing,Logistics,North,Premium,Outbound,25,24,81.1,7,10,3483.05,17-11-2025,0.031,Low,Yes
CL01136,Blue Holdings,IT Services,North,Basic,Inbound,25,3,37,7,5,1187.63,12-10-2024,0.529,High,Yes
CL01137,Green Healthcare,Telecom,South,Standard,Inbound,20,24,43.8,2,12,1973.97,08-02-2026,0.264,Medium,Yes
CL01138,Apex Healthcare,Retail,Central,Enterprise,Inbound,9,36,61.6,2,10,7691.62,20-12-2025,0.043,Low,Yes
CL01139,Omni Manufacturing,Retail,East,Premium,Marketplace,26,12,69.9,7,6,4513.13,15-12-2024,0.171,Low,Yes
CL01140,Sky Holdings,Finance,West,Enterprise,Referral,39,12,59.2,11,15,11985.16,25-06-2025,0.307,Medium,Yes
CL01141,Blue Networks,Telecom,South,Premium,Inbound,43,24,64.6,4,22,6876.97,23-03-2025,0.082,Low,No
CL01142,Nova Healthcare,Healthcare,South,Enterprise,Referral,9,12,89.9,5,5,10285.53,15-10-2025,0.059,Low,Yes
CL01143,Omni Logistics,Logistics,North,Basic,Event,4,3,41.5,4,17,930.78,17-11-2025,0.617,High,No
CL01144,Blue Technologies,Finance,Central,Premium,Marketplace,26,24,65.1,4,22,5373.49,01-06-2025,0.053,Low,Yes
CL01145,Blue Manufacturing,Manufacturing,West,Basic,Inbound,14,6,35.6,5,8,857.25,07-04-2025,0.694,High,Yes
CL01146,Prime Labs,Telecom,North,Premium,Referral,3,24,54.6,5,5,4308.8,31-10-2024,0.235,Medium,Yes
CL01147,Nova Industries,Education,East,Standard,Partner,30,12,37.7,9,28,2094.98,15-12-2025,0.591,High,Yes
CL01148,Orion Systems,Logistics,East,Standard,Partner,17,12,50.7,14,7,2861.8,14-05-2025,0.679,High,Yes
CL01149,Sky Logistics,Telecom,East,Enterprise,Outbound,12,48,80.3,3,6,10233.84,16-04-2024,0.013,Low,Yes
CL01150,Green Logistics,Telecom,Central,Enterprise,Event,25,24,88.4,10,3,8640.37,29-06-2025,0.019,Low,No
CL01151,Nova Enterprises,Logistics,East,Basic,Marketplace,14,6,39.1,10,12,1196.44,31-07-2024,0.63,High,Yes
CL01152,Prime Services,Telecom,East,Premium,Inbound,7,36,83.2,5,32,5470.64,09-06-2024,0.024,Low,Yes
CL01153,Sky Labs,Logistics,North,Standard,Inbound,3,12,72.3,6,4,1775.23,15-02-2026,0.208,Medium,Yes
CL01154,Crest Enterprises,Logistics,North,Standard,Outbound,15,12,62.5,7,18,3143.5,12-12-2025,0.276,Medium,Yes
CL01155,Orion Networks,Finance,North,Enterprise,Inbound,32,24,90.7,1,22,10689.37,11-08-2025,0.019,Low,Yes
CL01156,Vertex Solutions,Education,North,Standard,Inbound,25,12,36.1,6,30,1281.11,30-04-2025,0.579,High,Yes
CL01157,Omni Solutions,IT Services,West,Enterprise,Outbound,40,36,64.2,10,15,9495.73,04-12-2024,0.058,Low,Yes
CL01158,Sky Systems,Energy,West,Basic,Referral,40,6,40.2,4,13,1685.29,14-10-2024,0.501,High,Yes
CL01159,Orion Networks,Telecom,North,Premium,Outbound,5,36,50.9,10,11,7196.04,29-10-2024,0.236,Medium,Yes
CL01160,Nova Manufacturing,IT Services,West,Premium,Referral,1,12,64.5,15,6,4072.96,22-01-2025,0.341,Medium,Yes
CL01161,Blue Manufacturing,Telecom,North,Standard,Inbound,12,6,64.3,3,5,3073.35,02-11-2024,0.142,Low,No
CL01162,Blue Services,IT Services,South,Standard,Inbound,9,6,73,1,46,3110.15,09-08-2024,0.416,High,Yes
CL01163,Nova Logistics,Healthcare,South,Enterprise,Inbound,47,36,70.9,6,21,9728.69,23-12-2025,0.032,Low,Yes
CL01164,Quantum Enterprises,Education,South,Premium,Inbound,11,12,52.2,3,11,3416.36,02-09-2025,0.261,Medium,No
CL01165,Prime Systems,Manufacturing,South,Standard,Inbound,10,12,54.8,7,6,2380.19,09-06-2025,0.397,High,No
CL01166,Orion Services,Telecom,East,Standard,Event,13,12,42.1,5,9,2433.21,15-01-2025,0.341,Medium,Yes
CL01167,Orion Manufacturing,Telecom,South,Basic,Inbound,19,6,37.9,4,52,1435.06,06-10-2025,0.703,High,No
CL01168,Omni Holdings,Finance,Central,Basic,Marketplace,34,6,38.9,10,16,1615.73,23-06-2024,0.649,High,No
CL01169,Quantum Labs,IT Services,North,Standard,Inbound,14,24,55.7,6,17,2089.04,07-06-2024,0.412,High,Yes
CL01170,Nova Labs,Manufacturing,North,Basic,Inbound,19,6,37.1,11,11,1374.54,23-01-2026,0.729,High,No
CL01171,Omni Labs,Finance,North,Enterprise,Referral,15,48,66,10,29,9965.04,14-01-2026,0.055,Low,Yes
CL01172,Sky Industries,Construction,East,Premium,Inbound,22,24,50.3,11,3,3740.51,28-06-2025,0.208,Medium,Yes
CL01173,Blue Logistics,Logistics,North,Enterprise,Event,27,12,66,3,7,7085.19,31-01-2025,0.114,Low,Yes
CL01174,Crest Holdings,Manufacturing,West,Premium,Marketplace,17,12,43.6,4,20,3205.7,07-12-2025,0.3,Medium,No
CL01175,Sky Logistics,Logistics,East,Enterprise,Marketplace,17,48,79.1,2,29,5097.98,20-08-2025,0.048,Low,Yes
CL01176,Omni Healthcare,Finance,East,Premium,Outbound,19,24,76.7,5,9,3417.94,10-09-2025,0.04,Low,Yes
CL01177,Nova Solutions,Education,East,Premium,Inbound,13,12,69.6,6,24,2570.75,15-06-2025,0.203,Medium,Yes
CL01178,Prime Technologies,IT Services,North,Enterprise,Inbound,38,36,74.9,5,28,10284.92,30-12-2025,0.067,Low,Yes
CL01179,Orion Services,Education,North,Premium,Inbound,30,24,50.3,6,25,1837.98,11-10-2024,0.263,Medium,Yes
